zid,statusType,statusText,timeOnZillow,price,pricePerSqFt,zestimate,zestimatePerSqFt,rentZestimate,area,lotSize,lotAreaUnit,beds,baths,address,addressStreet,addressCity,addressState,addressZipcode,latitude,longitude,brokerName,isZillowOwned,detailUrl,image,sourceUrl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11387952,FOR_RENT,House for rent,,1595,1,,,1800,2016,1600,sqft,4,2,"14 Jacksonia St, Pittsburgh, PA 15212",14 Jacksonia St,Pittsburgh,PA,15212,40.458275,-80.00824,,FALSE,https://www.zillow.com/homedetails/14-Jacksonia-St-Pittsburgh-PA-15212/11387952_zpid/,https://photos.zillowstatic.com/fp/f5220f52680140b40cb320255791dae3-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094718197,FOR_RENT,Townhouse for rent,,780,1,186100,164,898,1132,,,1,1,"1610 Davis Ave #2, Pittsburgh, PA 15212",1610 Davis Ave #2,Pittsburgh,PA,15212,40.480534,-80.04015,,FALSE,https://www.zillow.com/homedetails/1610-Davis-Ave-2-Pittsburgh-PA-15212/2094718197_zpid/,https://photos.zillowstatic.com/fp/6e8ad71a48bc33e73f6832c91b4427d7-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11316433,FOR_RENT,House for rent,,1200,1,,,1145,1683,2125,sqft,3,1,"123 Charles St, Mount Oliver, PA 15210",123 Charles St,Mount Oliver,PA,15210,40.416824,-79.98933,,FALSE,https://www.zillow.com/homedetails/123-Charles-St-Mount-Oliver-PA-15210/11316433_zpid/,https://photos.zillowstatic.com/fp/4645e5bae9d338c54bf46096145f54fa-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11420431,FOR_RENT,Condo for rent,,1350,3,146200,276,1388,530,549,sqft,1,1,"112 Washington Pl, Pittsburgh, PA 15219",112 Washington Pl,Pittsburgh,PA,15219,40.439552,-79.99235,,FALSE,https://www.zillow.com/homedetails/112-Washington-Pl-Pittsburgh-PA-15219/11420431_zpid/,https://photos.zillowstatic.com/fp/a1ded089c2e451fd1e0bcf014e969ecc-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060918018,FOR_RENT,Townhouse for rent,,1095,,,,,,,,3,1,"922 Hill Ave FLOOR 1, Pittsburgh, PA 15221",922 Hill Ave FLOOR 1,Pittsburgh,PA,15221,40.444202,-79.87843,,FALSE,https://www.zillow.com/homedetails/922-Hill-Ave-FLOOR-1-Pittsburgh-PA-15221/2060918018_zpid/,https://photos.zillowstatic.com/fp/bf0088910f559791cee45732abf1408d-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124771792,FOR_RENT,Townhouse for rent,,945,1,136000,152,1020,895,,,2,1,"501 Marie Ave APT 2, Pittsburgh, PA 15202",501 Marie Ave APT 2,Pittsburgh,PA,15202,40.503796,-80.07116,,FALSE,https://www.zillow.com/homedetails/501-Marie-Ave-APT-2-Pittsburgh-PA-15202/2124771792_zpid/,https://photos.zillowstatic.com/fp/e188154b26f20a982f9e31b909e6e6cf-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11270703,FOR_RENT,House for rent,,1675,1,212800,91,2169,2350,3920,sqft,3,2.5,"117 Dunlap St, Pittsburgh, PA 15214",117 Dunlap St,Pittsburgh,PA,15214,40.485977,-80.01409,,FALSE,https://www.zillow.com/homedetails/117-Dunlap-St-Pittsburgh-PA-15214/11270703_zpid/,https://photos.zillowstatic.com/fp/0d19ff9a6512d79f0e56eda0567e6b31-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11550912,FOR_RENT,House for rent,,1200,1,99300,81,1397,1224,2990,sqft,3,1,"115 Johnston Ave, Pittsburgh, PA 15207",115 Johnston Ave,Pittsburgh,PA,15207,40.40648,-79.94241,,FALSE,https://www.zillow.com/homedetails/115-Johnston-Ave-Pittsburgh-PA-15207/11550912_zpid/,https://photos.zillowstatic.com/fp/53fd802a7820d50bc47f474b879312ee-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096039019,FOR_RENT,Apartment for rent,,1620,32,,,1229,50,,,1,1,"521 Shady Ave APT 31, Pittsburgh, PA 15206",521 Shady Ave APT 31,Pittsburgh,PA,15206,40.454025,-79.92095,,FALSE,https://www.zillow.com/homedetails/521-Shady-Ave-APT-31-Pittsburgh-PA-15206/2096039019_zpid/,https://photos.zillowstatic.com/fp/c4e7e467b6654e6f037c51b6b384f41b-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11455925,FOR_RENT,House for rent,,1495,1,156700,76,1399,2058,3301,sqft,3,1.5,"524 Atlantic Ave, Pittsburgh, PA 15221",524 Atlantic Ave,Pittsburgh,PA,15221,40.419624,-79.84732,,FALSE,https://www.zillow.com/homedetails/524-Atlantic-Ave-Pittsburgh-PA-15221/11455925_zpid/,https://photos.zillowstatic.com/fp/53b8e37cd939af77ad7dc75f7b043bfb-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079187555,FOR_RENT,Apartment for rent,,1500,2,,,1231,950,,,2,1,"436 Cochran Rd, Pittsburgh, PA 15228",436 Cochran Rd,Pittsburgh,PA,15228,40.383713,-80.05316,,FALSE,https://www.zillow.com/homedetails/436-Cochran-Rd-Pittsburgh-PA-15228/2079187555_zpid/,https://photos.zillowstatic.com/fp/203138263eab2f52e1f4804c4397c37a-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11532856,FOR_RENT,House for rent,,1400,1,126300,128,1450,988,6786,sqft,3,1,"420 Idlewood Rd, Pittsburgh, PA 15235",420 Idlewood Rd,Pittsburgh,PA,15235,40.46315,-79.806526,,FALSE,https://www.zillow.com/homedetails/420-Idlewood-Rd-Pittsburgh-PA-15235/11532856_zpid/,https://photos.zillowstatic.com/fp/b358cab81dc6e5b680e4a76537602b2c-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092621689,FOR_RENT,Apartment for rent,,1200,2,,,1035,700,,,2,1,"1500 Fallowfield Ave APT 4D, Pittsburgh, PA 15216",1500 Fallowfield Ave APT 4D,Pittsburgh,PA,15216,40.41286,-80.02417,,FALSE,https://www.zillow.com/homedetails/1500-Fallowfield-Ave-APT-4D-Pittsburgh-PA-15216/2092621689_zpid/,https://photos.zillowstatic.com/fp/171935497543b368fe0b61a5051d37d6-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11643173,FOR_RENT,House for rent,,1955,1,270000,160,1599,1688,0.509986226,acres,3,1,"2354 Rochester Rd, Sewickley, PA 15143",2354 Rochester Rd,Sewickley,PA,15143,40.581955,-80.08282,,FALSE,https://www.zillow.com/homedetails/2354-Rochester-Rd-Sewickley-PA-15143/11643173_zpid/,https://photos.zillowstatic.com/fp/a9599be89ca8ba892ac0898139daa507-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090555398,FOR_RENT,Condo for rent,,2000,2,327700,280,1999,1172,,,2,2,"605 Shady Ave APT 1A, Pittsburgh, PA 15206",605 Shady Ave APT 1A,Pittsburgh,PA,15206,40.4536,-79.92078,,FALSE,https://www.zillow.com/homedetails/605-Shady-Ave-APT-1A-Pittsburgh-PA-15206/2090555398_zpid/,https://photos.zillowstatic.com/fp/09eb6163fd897ab2c348b210944dc9e2-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061911147,FOR_RENT,House for rent,,1400,1,227600,229,,995,,,2,1,"18 Jarvis Ct, Pittsburgh, PA 15237",18 Jarvis Ct,Pittsburgh,PA,15237,40.515724,-80.00343,,FALSE,https://www.zillow.com/homedetails/18-Jarvis-Ct-Pittsburgh-PA-15237/2061911147_zpid/,https://photos.zillowstatic.com/fp/05113691b362265a36548a5fcdcbf036-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/12_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A13%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
